Sales document number,Sales position,Delivery number,Delivery position,Serial number,Material  ,Product key, Net price ,Currency,Country key,Created on,Possibly not the right Serial number
1313843106,9000,8220513273,10,2148B00830,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00831,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00833,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00834,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00835,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00836,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00838,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313843106,9000,8220513273,10,2148B00841,2400064,DRBABI,"1,737.00",EUR,,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0335,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0321,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0322,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0330,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2206MW0413,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0339,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2203MW0342,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2206MW0409,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2206MW0415,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1313786360,2000,8220512530,10,2206MW0434,2404376-10,DRBADC,"2,747.04",EUR,SE,3/17/2022,0
1314378201,2000,8220512236,40,2035982475,1185416-02,DRBABE,316.93,EUR,IT,3/17/2022,0
1314386552,16000,8220512772,30,2035982481,1185416-02,DRBABE,339,EUR,FR,3/17/2022,0
1314320832,2000,8220512541,20,2035982480,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314320832,2000,8220512541,20,2035982473,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314320832,2000,8220512541,20,2035982476,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314320832,2000,8220512541,20,2035982478,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314320832,2000,8220512541,20,2035982479,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314320832,2000,8220512541,20,2035982482,1185416-02,DRBABE,354.01,EUR,ES,3/17/2022,0
1314365937,79000,8220512226,80,2035982487,1213479-00,DRBABA,"6,378.30",NOK,NO,3/17/2022,0
1314362614,8000,8220512492,10,2035982477,1185416-02,DRBABE,309.44,EUR,CH,3/17/2022,0
1314308440,27000,8220517213,10,2035982486,1213479-00,DRBABA,"6,378.30",NOK,NO,3/17/2022,0
1314308440,27000,8220517213,10,2036010977,1213479-00,DRBABA,"6,378.30",NOK,NO,3/17/2022,0
1314279429,3000,8220515363,10,2145MW0099,1130682-03,DRBABA,244.43,EUR,FI,3/17/2022,0
1314433052,1000,8220512454,10,AX20040959,2403897-00,DRBBAF,313.9,EUR,IT,3/17/2022,0
1314435604,7000,8220517125,10,AX20220196,2403082-00,DRBBAZ,155.71,EUR,BE,3/17/2022,0
1314435604,7000,8220517125,10,AX20220199,2403082-00,DRBBAZ,155.71,EUR,BE,3/17/2022,0
1314357888,1000,8220517214,20,2036010965,1105782,DRBABB,"16,000.80",NOK,NO,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314077319,1000,8220514391,10,2.02E+11,2403708,DRBAAB,"1,200.00",EUR,DE,3/17/2022,0
1314366194,1000,8220513147,10,2035982474,1185416-02,DRBABE,452.72,EUR,DE,3/17/2022,0
1314121670,1000,8220523878,10,2148MW0186,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220523878,10,2148MW0127,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220523878,10,2148MW0151,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220523878,10,2148MW0165,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220523878,10,2148MW0171,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220521182,10,2148MW0131,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220521182,10,2148MW0139,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220521182,10,2148MW0144,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314121670,1000,8220521182,10,2148MW0166,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314177510,2000,8220525306,10,2035982488,1105777,DRBABA,990,EUR,IT,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0146,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0100,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0130,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0143,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0149,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0155,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0156,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0163,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0167,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0172,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0179,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0180,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0181,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0184,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314141204,1000,8220522923,10,2148MW0194,1225497-01,DRBABA,501.6,EUR,DE,3/18/2022,0
1314125998,1000,8220527455,10,2118B00371,2400183,DRBAAA,"1,088.12",EUR,DE,3/18/2022,0
1314125998,1000,8220527455,10,2118B00372,2400183,DRBAAA,"1,088.12",EUR,DE,3/18/2022,0
1314125998,1000,8220527455,10,2118B00395,2400183,DRBAAA,"1,088.12",EUR,DE,3/18/2022,0
1313843106,9000,8220520855,10,2148B00840,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1313843106,9000,8220520855,10,2148B00823,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1313843106,9000,8220520855,10,2148B00824,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1313843106,9000,8220520855,10,2148B00829,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1313843106,9000,8220520855,10,2148B00837,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1313843106,9000,8220520855,10,2148B00839,2400064,DRBABI,"1,737.00",EUR,,3/18/2022,0
1314208664,1000,8220522345,10,2133B00208,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00191,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00199,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00204,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00209,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00235,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00238,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314208664,1000,8220522345,10,2133B00258,2400498,DRBAAB,"2,158.10",EUR,ZA,3/18/2022,0
1314436400,1000,8220525834,20,P21302701,1274012-00,DRBABB,817.26,EUR,ZA,3/18/2022,0
1314436400,1000,8220525834,20,P21302713,1274012-00,DRBABB,817.26,EUR,ZA,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0417,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2203MW0337,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0403,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0407,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0423,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0424,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0428,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0435,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0438,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,1000,8220520904,10,2206MW0447,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0412,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,6,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,06MW0446,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0400,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0404,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0426,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0430,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0442,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0446,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1313965520,2000,8220521802,10,2206MW0448,2404376-10,DRBADC,"2,747.04",EUR,SE,3/18/2022,0
1314353517,1000,8220524656,10,2036010999,1105776,DRBABA,945,EUR,FI,3/18/2022,0
1314345774,16000,8220525258,10,2035982495,1105777,DRBABA,"1,053.80",EUR,IT,3/18/2022,0
1314345774,16000,8220525258,10,2035982492,1105777,DRBABA,"1,053.80",EUR,IT,3/18/2022,0
1314345774,16000,8220525258,10,2035982493,1105777,DRBABA,"1,053.80",EUR,IT,3/18/2022,0
1314345774,16000,8220525258,10,2035982494,1105777,DRBABA,"1,053.80",EUR,IT,3/18/2022,0
1314345774,16000,8220525258,10,2035982496,1105777,DRBABA,"1,053.80",EUR,IT,3/18/2022,0
1314255136,2000,8220527314,10,2.02E+11,2403710,DRBAAB,"1,377.60",EUR,CH,3/18/2022,0
1314255136,2000,8220527314,10,2.02E+11,2403710,DRBAAB,"1,377.60",EUR,CH,3/18/2022,0
1314255136,2000,8220527314,10,2.02E+11,2403710,DRBAAB,"1,377.60",EUR,CH,3/18/2022,0
1314153639,2000,8220530488,10,TSCC21002727,2402980-09,DRBABD,922.35,EUR,DE,3/21/2022,0
1314311814,1000,8220530679,10,TSCC21002731,2402980-09,DRBABD,970.2,EUR,DE,3/21/2022,0
1314400087,56000,8220530122,10,TSCC21002719,2402980-09,DRBABD,659.41,EUR,PT,3/21/2022,0
1314353595,1000,8220529773,10,2102B02541,2400334,DRBAAB,"1,523.40",EUR,CH,3/21/2022,0
1314409507,2000,8220531143,10,2146B00072,2404770-00,DRBAAZ,776.16,EUR,DE,3/21/2022,0
1314349072,50000,8220533088,260,8.22E+15,1147464-00,DRBABZ,19.6,EUR,FI,3/21/2022,1
1313817554,6000,8220543538,10,2148MW0206,1258341-00,DRBABA,553.85,EUR,DE,3/22/2022,0
1313817554,6000,8220543538,10,2148MW0228,1258341-00,DRBABA,553.85,EUR,DE,3/22/2022,0
1313867844,1000,8220537267,10,AX20210843,1261660-00,DRBBAD,"1,126.29",EUR,IT,3/22/2022,0
1313867844,1000,8220537267,10,AX20210844,1261660-00,DRBBAD,"1,126.29",EUR,IT,3/22/2022,0
1314208664,1000,8220542670,10,2133B00247,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00200,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00202,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00210,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00240,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00243,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00251,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314208664,1000,8220542670,10,2133B00270,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314304040,1000,8220539053,10,2036010963,1105777,DRBABA,"1,426.10",EUR,CL,3/22/2022,0
1314277108,1000,8220544220,10,2143B00645,2701712,DRBABA,862.35,EUR,DE,3/22/2022,0
1314371977,1000,8220539376,10,2036010952,1066254-00,DRBADZ,180.35,EUR,IE,3/22/2022,0
1314371977,1000,8220539376,10,2036010953,1066254-00,DRBADZ,180.35,EUR,IE,3/22/2022,0
1314283628,1000,8220541073,10,2145MW0043,1130682-03,DRBABA,244.43,EUR,FI,3/22/2022,0
1314277057,32000,8220538970,10,2102B02538,1066262-05,DRBAAA,890.29,EUR,NL,3/22/2022,0
1314277057,32000,8220538970,10,2102B02588,1066262-05,DRBAAA,890.29,EUR,NL,3/22/2022,0
1314354758,6000,8220541815,620,AX20223786,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20206040,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20206063,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223781,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223782,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223787,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223788,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223791,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223792,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314354758,6000,8220541815,620,AX20223818,2400258-00,DRBBAZ,76.92,EUR,FR,3/22/2022,0
1314281526,1000,8220539074,10,2138B01494,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314281526,1000,8220539074,10,2133B00217,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314281526,1000,8220539074,10,2133B00219,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314281526,1000,8220539074,10,2138B01490,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314281526,1000,8220539074,10,2138B01491,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314281526,1000,8220539074,10,2138B01495,2400498,DRBAAB,"2,158.10",EUR,ZA,3/22/2022,0
1314303137,1000,8220544000,10,2143B00791,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00576,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00580,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00620,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00623,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00818,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00881,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00799,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00823,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00891,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2122B01102,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2122B01122,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00594,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00598,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00803,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00579,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00591,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00769,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00792,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00578,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00605,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00657,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00824,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00829,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00604,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00762,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00775,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00807,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00820,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00577,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00662,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00757,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00760,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00788,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00587,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00607,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00761,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00763,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00806,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00766,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00790,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00840,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00621,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00628,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00722,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00795,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00830,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00615,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00611,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1314303137,1000,8220544000,10,2143B00610,1060260-07,DRBABA,686,EUR,DE,3/22/2022,0
1313333093,1000,8220550484,10,2123MW0201,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0114,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0128,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0137,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0140,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0170,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0199,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0206,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0201,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0210,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0212,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0215,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0217,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0113,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0116,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0117,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0122,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0134,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0153,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0154,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0163,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0165,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0167,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0182,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0189,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0210,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0212,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0118,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0120,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0133,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0172,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0174,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0175,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0176,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0184,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0185,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0205,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0207,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0208,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0211,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0123,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0125,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0141,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0143,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0144,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2123MW0145,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
1313333093,1000,8220550484,10,2134MW0224,1258431-00,DRBABA,457.66,EUR,BE,3/23/2022,0
