,IPC_Serial_No,Sell_Date,Sell_Price,Country,Sale_Price_EUR
4829,202208105126,2022-08-15,921.13,DE,921.13
4830,202208105121,2022-08-15,921.13,DE,921.13
4831,202208105122,2022-08-15,921.13,DE,921.13
4832,202208105123,2022-08-15,921.13,DE,921.13
4833,202208105124,2022-08-15,921.13,DE,921.13
4834,202208105125,2022-08-15,921.13,DE,921.13
4835,202208105127,2022-08-15,921.13,DE,921.13
4836,202208105128,2022-08-15,921.13,DE,921.13
4837,202208105129,2022-08-15,921.13,DE,921.13
4838,202208105130,2022-08-15,921.13,DE,921.13
4839,202208105131,2022-08-15,921.13,DE,921.13
4840,202208105132,2022-08-15,921.13,DE,921.13
4841,202208105133,2022-08-15,921.13,DE,921.13
4842,202208105134,2022-08-15,921.13,DE,921.13
4843,202208105135,2022-08-15,921.13,DE,921.13
4844,E221805917,2022-08-16,566.41,DE,566.41
4845,202208025041,2022-08-17,1513.13,DE,1513.13
4846,E222808922,2022-08-16,445.69,CL,445.69
4847,E222808924,2022-08-16,445.69,CL,445.69
4848,E222808926,2022-08-16,445.69,CL,445.69
4849,E222808934,2022-08-16,445.69,CL,445.69
4850,E222808935,2022-08-16,445.69,CL,445.69
4851,202208125026,2022-08-17,276.9,CH,276.9
4852,202207265014,2022-08-18,629.63,RO,629.63
4853,202207265003,2022-08-18,629.63,RO,629.63
4854,202207265008,2022-08-18,629.63,RO,629.63
4855,202207265009,2022-08-18,629.63,RO,629.63
4856,202207265012,2022-08-18,629.63,RO,629.63
4857,202207265026,2022-08-18,629.63,RO,629.63
4858,202207265032,2022-08-18,629.63,RO,629.63
4859,202208165004,2022-08-17,660.0,DE,660.0
4860,202208165001,2022-08-17,660.0,DE,660.0
4861,202208165002,2022-08-17,660.0,DE,660.0
4862,202208165003,2022-08-17,660.0,DE,660.0
4863,202208165005,2022-08-17,660.0,DE,660.0
4864,202208165006,2022-08-17,660.0,DE,660.0
4865,202208165008,2022-08-17,660.0,DE,660.0
4866,202208165009,2022-08-17,660.0,DE,660.0
4867,E221505060,2022-08-18,890.7,DE,890.7
4868,202207285006,2022-08-18,1045.0,DE,1045.0
4869,202207285001,2022-08-18,1045.0,DE,1045.0
4870,202207285002,2022-08-18,1045.0,DE,1045.0
4871,202207285003,2022-08-18,1045.0,DE,1045.0
4872,202207285004,2022-08-18,1045.0,DE,1045.0
4873,202207285005,2022-08-18,1045.0,DE,1045.0
4874,202207285007,2022-08-18,1045.0,DE,1045.0
4875,202207285008,2022-08-18,1045.0,DE,1045.0
4876,202207285009,2022-08-18,1045.0,DE,1045.0
4877,202208025005,2022-08-18,925.02,DK,925.02
4878,49,2022-08-18,925.02,DK,925.02
4879,202208025001,2022-08-18,925.02,DK,925.02
4880,202208025002,2022-08-18,925.02,DK,925.02
4881,202208025003,2022-08-18,925.02,DK,925.02
4882,202208025004,2022-08-18,925.02,DK,925.02
4883,202208025006,2022-08-18,925.02,DK,925.02
4884,202208025007,2022-08-18,925.02,DK,925.02
4885,202208025008,2022-08-18,925.02,DK,925.02
4886,202208025009,2022-08-18,925.02,DK,925.02
4887,202208025010,2022-08-18,925.02,DK,925.02
4888,202208025011,2022-08-18,925.02,DK,925.02
4889,202208025012,2022-08-18,925.02,DK,925.02
4890,202208025013,2022-08-18,925.02,DK,925.02
4891,202208025014,2022-08-18,925.02,DK,925.02
4892,202208025015,2022-08-18,925.02,DK,925.02
4893,202208025016,2022-08-18,925.02,DK,925.02
4894,202208025017,2022-08-18,925.02,DK,925.02
4895,202208155057,2022-08-18,350.08,DE,350.08
4896,202208155066,2022-08-18,350.08,DE,350.08
4897,202208155067,2022-08-18,350.08,DE,350.08
4898,202208155068,2022-08-18,350.08,DE,350.08
4899,202208155069,2022-08-18,350.08,DE,350.08
4900,202208155070,2022-08-18,350.08,DE,350.08
4901,202208155071,2022-08-18,350.08,DE,350.08
4902,202208155072,2022-08-18,350.08,DE,350.08
4903,202208155073,2022-08-18,350.08,DE,350.08
4904,202208155074,2022-08-18,350.08,DE,350.08
4905,202208155080,2022-08-18,350.08,DE,350.08
4906,202208175006,2022-08-18,629.63,RO,629.63
4907,202208175001,2022-08-18,629.63,RO,629.63
4908,202208175002,2022-08-18,629.63,RO,629.63
4909,202208175019,2022-08-18,629.63,RO,629.63
4910,202208175025,2022-08-18,629.63,RO,629.63
4911,202208175026,2022-08-18,629.63,RO,629.63
4912,202208175027,2022-08-18,629.63,RO,629.63
4913,202208165023,2022-08-18,219.07,DE,219.07
4914,202208165024,2022-08-18,219.07,DE,219.07
4915,202208165032,2022-08-18,219.07,DE,219.07
4916,202208165033,2022-08-18,219.07,DE,219.07
4917,202208165034,2022-08-18,219.07,DE,219.07
4918,202208165041,2022-08-18,219.07,DE,219.07
4919,202208165042,2022-08-18,219.07,DE,219.07
4920,202208165043,2022-08-18,219.07,DE,219.07
4921,202208165044,2022-08-18,219.07,DE,219.07
4922,202208165045,2022-08-18,219.07,DE,219.07
4923,202208165046,2022-08-18,219.07,DE,219.07
4924,202208165047,2022-08-18,219.07,DE,219.07
4925,202208165048,2022-08-18,219.07,DE,219.07
4926,202208165049,2022-08-18,219.07,DE,219.07
4927,202208165050,2022-08-18,219.07,DE,219.07
4928,202208165051,2022-08-18,219.07,DE,219.07
4929,202208165052,2022-08-18,219.07,DE,219.07
4930,202208165053,2022-08-18,219.07,DE,219.07
4931,202208165054,2022-08-18,219.07,DE,219.07
4932,202208165055,2022-08-18,219.07,DE,219.07
4933,202208165056,2022-08-18,219.07,DE,219.07
4934,202208165057,2022-08-18,219.07,DE,219.07
4935,202208165058,2022-08-18,219.07,DE,219.07
4936,202208165059,2022-08-18,219.07,DE,219.07
4937,202208165060,2022-08-18,219.07,DE,219.07
4938,202208165061,2022-08-18,219.07,DE,219.07
4939,202208165062,2022-08-18,219.07,DE,219.07
4940,202208165063,2022-08-18,219.07,DE,219.07
4941,202208165064,2022-08-18,219.07,DE,219.07
4942,202208165065,2022-08-18,219.07,DE,219.07
4943,202208165066,2022-08-18,219.07,DE,219.07
4944,202208165067,2022-08-18,219.07,DE,219.07
4945,202208165068,2022-08-18,219.07,DE,219.07
4946,202208165069,2022-08-18,219.07,DE,219.07
4947,202208165070,2022-08-18,219.07,DE,219.07
4948,E221805999,2022-08-19,643.5,CH,643.5
4949,E221806031,2022-08-19,643.5,CH,643.5
4950,E221806094,2022-08-19,643.5,CH,643.5
4951,7261275024813BJ,2022-08-19,530.08,DE,530.08
4952,7261275024814BJ,2022-08-19,530.08,DE,530.08
4953,202208045005,2022-08-19,695.52,AT,695.52
4954,E223009709,2022-08-22,427.28,NL,427.28
4955,202208045001,2022-08-19,695.52,AT,695.52
4956,202208045002,2022-08-19,695.52,AT,695.52
4957,202208045003,2022-08-19,695.52,AT,695.52
4958,202208045004,2022-08-19,695.52,AT,695.52
4959,202208045006,2022-08-19,695.52,AT,695.52
4960,202208045007,2022-08-19,695.52,AT,695.52
4961,202208045008,2022-08-19,695.52,AT,695.52
4962,202208045009,2022-08-19,695.52,AT,695.52
4963,202208045010,2022-08-19,695.52,AT,695.52
4964,202208045011,2022-08-19,695.52,AT,695.52
4965,202208045012,2022-08-19,695.52,AT,695.52
4966,202208045013,2022-08-19,695.52,AT,695.52
4967,202208045014,2022-08-19,695.52,AT,695.52
4968,202208045015,2022-08-19,695.52,AT,695.52
4969,202208045016,2022-08-19,695.52,AT,695.52
4970,202208045017,2022-08-19,695.52,AT,695.52
4971,202208045018,2022-08-19,695.52,AT,695.52
4972,202208045019,2022-08-19,695.52,AT,695.52
4973,202208045020,2022-08-19,695.52,AT,695.52
4974,202208045021,2022-08-19,695.52,AT,695.52
4975,202208045022,2022-08-19,695.52,AT,695.52
4976,202208045023,2022-08-19,695.52,AT,695.52
4977,202208045024,2022-08-19,695.52,AT,695.52
4978,202208045025,2022-08-19,695.52,AT,695.52
4979,202208045026,2022-08-19,695.52,AT,695.52
4980,202208045027,2022-08-19,695.52,AT,695.52
4981,202208045028,2022-08-19,695.52,AT,695.52
4982,202208045029,2022-08-19,695.52,AT,695.52
4983,202208045030,2022-08-19,695.52,AT,695.52
4984,202208045031,2022-08-19,695.52,AT,695.52
4985,202208045032,2022-08-19,695.52,AT,695.52
4986,202208045033,2022-08-19,695.52,AT,695.52
4987,202208045034,2022-08-19,695.52,AT,695.52
4988,202208045035,2022-08-19,695.52,AT,695.52
4989,202208045036,2022-08-19,695.52,AT,695.52
4990,202208045037,2022-08-19,695.52,AT,695.52
4991,202208045038,2022-08-19,695.52,AT,695.52
4992,202208045039,2022-08-19,695.52,AT,695.52
4993,202208045040,2022-08-19,695.52,AT,695.52
4994,E223009662,2022-08-22,435.8,PL,435.8
4995,E223009665,2022-08-22,435.8,PL,435.8
4996,E223009666,2022-08-22,435.8,PL,435.8
4997,E223009672,2022-08-22,435.8,PL,435.8
4998,E223009675,2022-08-22,435.8,PL,435.8
4999,E223009704,2022-08-22,435.8,PL,435.8
5000,E222908991,2022-08-23,500.78,DK,500.78
5001,E222908992,2022-08-23,500.78,DK,500.78
5002,E222909000,2022-08-23,500.78,DK,500.78
5003,E222909002,2022-08-23,500.78,DK,500.78
5004,E222909005,2022-08-23,500.78,DK,500.78
5005,E222909007,2022-08-23,500.78,DK,500.78
5006,E222909013,2022-08-23,500.78,DK,500.78
5007,E222909018,2022-08-23,500.78,DK,500.78
5008,E222909019,2022-08-23,500.78,DK,500.78
5009,E222909035,2022-08-23,500.78,DK,500.78
5010,E222909037,2022-08-23,500.78,DK,500.78
5011,E222909048,2022-08-23,500.78,DK,500.78
5012,E222909050,2022-08-23,500.78,DK,500.78
5013,E222909051,2022-08-23,500.78,DK,500.78
5014,E222909064,2022-08-23,500.78,DK,500.78
5015,E222909065,2022-08-23,500.78,DK,500.78
5016,E222909068,2022-08-23,500.78,DK,500.78
5017,E222909072,2022-08-23,500.78,DK,500.78
5018,E222909074,2022-08-23,500.78,DK,500.78
5019,E222909076,2022-08-23,500.78,DK,500.78
5020,E222909079,2022-08-23,500.78,DK,500.78
5021,E222909084,2022-08-23,500.78,DK,500.78
5022,E222909087,2022-08-23,500.78,DK,500.78
5023,E222908966,2022-08-23,503.83,ES,503.83
5024,E222909011,2022-08-23,503.83,ES,503.83
5025,202208225026,2022-08-23,306.2,US,308.45169739095394
5026,202208225014,2022-08-23,306.2,US,308.45169739095394
5027,202208225017,2022-08-23,306.2,US,308.45169739095394
5028,202208195024,2022-08-23,527.4,US,531.2783318223027
5029,202208195027,2022-08-23,527.4,US,531.2783318223027
5030,202208225024,2022-08-23,202.79,CH,202.79
5031,E222908947,2022-08-23,481.0,AU,481.0
5032,E222908957,2022-08-23,481.0,AU,481.0
5033,E222908961,2022-08-23,481.0,AU,481.0
5034,202208195032,2022-08-23,360.01,SE,360.01
5035,202208195035,2022-08-23,360.01,SE,360.01
5036,E223009755,2022-08-23,427.28,NL,427.28
5037,E223009722,2022-08-23,427.28,NL,427.28
5038,202208155006,2022-08-24,772.12,DE,772.12
5039,202208155001,2022-08-24,772.12,DE,772.12
5040,202208155002,2022-08-24,772.12,DE,772.12
5041,202208155003,2022-08-24,772.12,DE,772.12
5042,202208155004,2022-08-24,772.12,DE,772.12
5043,202208155005,2022-08-24,772.12,DE,772.12
5044,202208155010,2022-08-24,772.12,DE,772.12
5045,202208155007,2022-08-24,772.12,DE,772.12
5046,202208155008,2022-08-24,772.12,DE,772.12
5047,202208155009,2022-08-24,772.12,DE,772.12
5048,202208155011,2022-08-24,772.12,DE,772.12
5049,202208225128,2022-08-24,629.63,RO,629.63
5050,202208175017,2022-08-24,629.63,RO,629.63
5051,202208175023,2022-08-24,629.63,RO,629.63
5052,202208175024,2022-08-24,629.63,RO,629.63
5053,202208225129,2022-08-24,629.63,RO,629.63
5054,202208225130,2022-08-24,629.63,RO,629.63
5055,202208225131,2022-08-24,629.63,RO,629.63
5056,202208225132,2022-08-24,629.63,RO,629.63
5057,202208225133,2022-08-24,629.63,RO,629.63
5058,202208105014,2022-08-24,695.52,AT,695.52
5059,202208105015,2022-08-24,695.52,AT,695.52
5060,202208105016,2022-08-24,695.52,AT,695.52
5061,202208105017,2022-08-24,695.52,AT,695.52
5062,202208105018,2022-08-24,695.52,AT,695.52
5063,202208105019,2022-08-24,695.52,AT,695.52
5064,202208225065,2022-08-24,365.38,NL,365.38
5065,202208225087,2022-08-24,413.69,FR,413.69
5066,202208225073,2022-08-24,365.38,NL,365.38
5067,202208225074,2022-08-24,365.38,NL,365.38
5068,202208225076,2022-08-24,365.38,NL,365.38
5069,202208225078,2022-08-24,365.38,NL,365.38
5070,202208225063,2022-08-24,365.38,NL,365.38
5071,202208225066,2022-08-24,365.38,NL,365.38
5072,202208225088,2022-08-24,365.38,NL,365.38
5073,202208225089,2022-08-24,365.38,NL,365.38
5074,202208225075,2022-08-24,365.38,NL,365.38
5075,202208225083,2022-08-24,365.38,NL,365.38
5076,202208225067,2022-08-24,365.38,NL,365.38
5077,202208225069,2022-08-24,365.38,NL,365.38
5078,202208225080,2022-08-24,482.32,BR,482.32
5079,202208225062,2022-08-24,540.29,DE,540.29
5080,202208225085,2022-08-24,540.29,DE,540.29
5081,202208225082,2022-08-24,448.96,IT,448.96
5082,202208235063,2022-08-26,330.0,CN,330.0
5083,202208235065,2022-08-26,330.0,CN,330.0
5084,202208235066,2022-08-26,330.0,CN,330.0
5085,202208235068,2022-08-26,330.0,CN,330.0
5086,202208235069,2022-08-26,330.0,CN,330.0
5087,202208235070,2022-08-26,330.0,CN,330.0
5088,202208235071,2022-08-26,330.0,CN,330.0
5089,202208235072,2022-08-26,330.0,CN,330.0
5090,202208235073,2022-08-26,330.0,CN,330.0
5091,202208235074,2022-08-26,330.0,CN,330.0
5092,202208235075,2022-08-26,330.0,CN,330.0
5093,202208235076,2022-08-26,330.0,CN,330.0
5094,202208235078,2022-08-26,330.0,CN,330.0
5095,202208235079,2022-08-26,330.0,CN,330.0
5096,202208235080,2022-08-26,330.0,CN,330.0
5097,202208235081,2022-08-26,330.0,CN,330.0
5098,202208235082,2022-08-26,330.0,CN,330.0
5099,202208235083,2022-08-26,330.0,CN,330.0
5100,202208235084,2022-08-26,330.0,CN,330.0
5101,202208235085,2022-08-26,330.0,CN,330.0
5102,202208235086,2022-08-26,330.0,CN,330.0
5103,202208235087,2022-08-26,330.0,CN,330.0
5104,202208235098,2022-08-26,330.0,CN,330.0
5105,202208235099,2022-08-26,330.0,CN,330.0
5106,202208235100,2022-08-26,330.0,CN,330.0
5107,202208235101,2022-08-26,330.0,CN,330.0
5108,202208235102,2022-08-26,330.0,CN,330.0
5109,202208235103,2022-08-26,330.0,CN,330.0
5110,202208235104,2022-08-26,330.0,CN,330.0
5111,202208235111,2022-08-26,330.0,CN,330.0
5112,202208235112,2022-08-26,330.0,CN,330.0
5113,202208235113,2022-08-26,330.0,CN,330.0
5114,202208225084,2022-08-25,664.25,DE,664.25
5115,CI0922840940,2022-08-26,450.27,DE,450.27
5116,CI0922840946,2022-08-29,394.9,FI,394.9
5117,CI0922833247,2022-08-29,269.89,ES,269.89
5118,CI0922840945,2022-08-29,269.89,ES,269.89
5119,E221806015,2022-08-26,1095.94,DE,1095.94
5120,E222808850,2022-08-29,452.12,ES,452.12
5121,E222808851,2022-08-29,452.12,ES,452.12
5122,E222808901,2022-08-29,452.12,ES,452.12
5123,E222808931,2022-08-29,452.12,ES,452.12
5124,E222808888,2022-08-29,5397.8,NO,552.6286153058613
5125,E222808937,2022-08-29,5397.8,NO,552.6286153058613
5126,E222908965,2022-08-29,559.67,NL,559.67
5127,CI5021758256,2022-08-29,168.62,IT,168.62
5128,CI5021757756,2022-08-29,143.14,BE,143.14
5129,CI5021757757,2022-08-29,143.14,BE,143.14
5130,CI5021757758,2022-08-29,143.14,BE,143.14
5131,CI5021757760,2022-08-29,143.14,BE,143.14
5132,CI5021757761,2022-08-29,143.14,BE,143.14
5133,202208245137,2022-08-29,1050.35,DE,1050.35
5134,202208245131,2022-08-29,1050.35,DE,1050.35
5135,202208245132,2022-08-29,1050.35,DE,1050.35
5136,202208245133,2022-08-29,1050.35,DE,1050.35
5137,202208245135,2022-08-29,1050.35,DE,1050.35
5138,202208245139,2022-08-29,1050.35,DE,1050.35
5139,202208245140,2022-08-29,1050.35,DE,1050.35
5140,202208245143,2022-08-29,1050.35,DE,1050.35
5141,202208245144,2022-08-29,1050.35,DE,1050.35
5142,202208245145,2022-08-29,1050.35,DE,1050.35
5143,202208235165,2022-08-29,750.0,DE,750.0
5144,CI5021757745,2022-08-29,181.15,BR,181.15
5145,CI5021757744,2022-08-29,181.15,BR,181.15
5146,202208255264,2022-08-30,527.4,US,525.6129160853098
5147,202208255252,2022-08-30,527.4,US,525.6129160853098
5148,202208255247,2022-08-30,527.4,US,525.6129160853098
5149,202208255248,2022-08-30,527.4,US,525.6129160853098
5150,202208255257,2022-08-30,527.4,US,525.6129160853098
5151,E222808855,2022-08-29,496.81,DE,496.81
5152,E222808858,2022-08-29,496.81,DE,496.81
5153,E222808859,2022-08-29,496.81,DE,496.81
5154,E222808861,2022-08-29,496.81,DE,496.81
5155,E222808864,2022-08-29,496.81,DE,496.81
5156,E222808866,2022-08-29,496.81,DE,496.81
5157,E222808869,2022-08-29,496.81,DE,496.81
5158,E222808870,2022-08-29,496.81,DE,496.81
5159,E222808893,2022-08-29,496.81,DE,496.81
5160,E222808898,2022-08-29,496.81,DE,496.81
5161,E222808914,2022-08-29,496.81,DE,496.81
5162,E222808915,2022-08-29,496.81,DE,496.81
5163,E222808916,2022-08-29,496.81,DE,496.81
5164,E222808920,2022-08-29,496.81,DE,496.81
5165,E222808921,2022-08-29,496.81,DE,496.81
5166,E222808923,2022-08-29,496.81,DE,496.81
5167,E222808925,2022-08-29,496.81,DE,496.81
5168,E222808932,2022-08-29,496.81,DE,496.81
5169,E222808938,2022-08-29,496.81,DE,496.81
5170,202208255261,2022-08-30,527.4,US,525.6129160853098
5171,202208255256,2022-08-30,527.4,US,525.6129160853098
5172,202208255259,2022-08-30,527.4,US,525.6129160853098
5173,202208255249,2022-08-30,527.4,US,525.6129160853098
5174,202208255237,2022-08-30,527.4,US,525.6129160853098
5175,CI5021757940,2022-08-30,144.43,NL,144.43
5176,CI5021757934,2022-08-30,144.43,NL,144.43
5177,CI5021757938,2022-08-30,144.43,NL,144.43
5178,CI5021757939,2022-08-30,144.43,NL,144.43
5179,CI5021757941,2022-08-30,144.43,NL,144.43
5180,CI5021757942,2022-08-30,144.43,NL,144.43
5181,CI5021757943,2022-08-30,144.43,NL,144.43
5182,CI5021757944,2022-08-30,144.43,NL,144.43
5183,CI5021757945,2022-08-30,144.43,NL,144.43
5184,CI5021757946,2022-08-30,144.43,NL,144.43
5185,CI5021757950,2022-08-30,144.43,NL,144.43
5186,CI5021757951,2022-08-30,144.43,NL,144.43
5187,CI5021757952,2022-08-30,144.43,NL,144.43
5188,202208255241,2022-08-30,527.4,US,525.6129160853098
5189,202208255242,2022-08-30,527.4,US,525.6129160853098
5190,202208255243,2022-08-30,527.4,US,525.6129160853098
5191,202208255240,2022-08-30,527.4,US,525.6129160853098
5192,202208255254,2022-08-30,527.4,US,525.6129160853098
5193,CI5021757953,2022-08-30,144.43,NL,144.43
5194,CI5021757955,2022-08-30,144.43,NL,144.43
5195,CI5021757960,2022-08-30,144.43,NL,144.43
5196,CI5021757961,2022-08-30,144.43,NL,144.43
5197,CI5021757962,2022-08-30,144.43,NL,144.43
5198,CI5021757963,2022-08-30,144.43,NL,144.43
5199,CI5021757964,2022-08-30,144.43,NL,144.43
5200,CI5021758258,2022-08-30,180.32,DE,180.32
5201,CI5021758260,2022-08-30,180.32,DE,180.32
5202,202206155004,2022-08-30,1057.71,CN,1057.71
5203,202208255250,2022-08-30,527.4,US,525.6129160853098
5204,202208255244,2022-08-30,527.4,US,525.6129160853098
5205,202208255251,2022-08-30,527.4,US,525.6129160853098
5206,202208255258,2022-08-30,527.4,US,525.6129160853098
5207,202208255260,2022-08-30,527.4,US,525.6129160853098
5208,202208185026,2022-08-30,772.12,DE,772.12
5209,E223009671,2022-08-30,427.28,NL,427.28
5210,E223009729,2022-08-30,427.28,NL,427.28
5211,202208185021,2022-08-30,772.12,DE,772.12
5212,202208185022,2022-08-30,772.12,DE,772.12
5213,202208185023,2022-08-30,772.12,DE,772.12
5214,202208185024,2022-08-30,772.12,DE,772.12
5215,202208185025,2022-08-30,772.12,DE,772.12
5216,202208185027,2022-08-30,772.12,DE,772.12
5217,202208185028,2022-08-30,772.12,DE,772.12
5218,202208185030,2022-08-30,772.12,DE,772.12
5219,202208185031,2022-08-30,772.12,DE,772.12
5220,202208185032,2022-08-30,772.12,DE,772.12
5221,202208185033,2022-08-30,772.12,DE,772.12
5222,202208185034,2022-08-30,772.12,DE,772.12
5223,202208185035,2022-08-30,772.12,DE,772.12
5224,202208185036,2022-08-30,772.12,DE,772.12
5225,202208185037,2022-08-30,772.12,DE,772.12
5226,202208185038,2022-08-30,772.12,DE,772.12
5227,202208185039,2022-08-30,772.12,DE,772.12
5228,202208185040,2022-08-30,772.12,DE,772.12
5229,202208185041,2022-08-30,772.12,DE,772.12
5230,202208185042,2022-08-30,772.12,DE,772.12
5231,202208185043,2022-08-30,772.12,DE,772.12
5232,202208185044,2022-08-30,772.12,DE,772.12
5233,202208185045,2022-08-30,772.12,DE,772.12
5234,E223009706,2022-08-30,427.28,NL,427.28
5235,E223009720,2022-08-30,427.28,NL,427.28
5236,202208105093,2022-08-31,750.0,DE,750.0
5237,202208105089,2022-08-31,750.0,DE,750.0
5238,202208105090,2022-08-31,750.0,DE,750.0
5239,202208105091,2022-08-31,750.0,DE,750.0
5240,202208105092,2022-08-31,750.0,DE,750.0
5241,202208105094,2022-08-31,750.0,DE,750.0
5242,202208105097,2022-08-31,750.0,DE,750.0
5243,202208105098,2022-08-31,750.0,DE,750.0
5244,202208105099,2022-08-31,750.0,DE,750.0
5245,202208245018,2022-08-31,393.82,DE,393.82
5246,202208245019,2022-08-31,393.82,DE,393.82
5247,202208025045,2022-08-31,750.0,DE,750.0
5248,202208025048,2022-08-31,750.0,DE,750.0
5249,202208025049,2022-08-31,750.0,DE,750.0
5250,202208025050,2022-08-31,750.0,DE,750.0
5251,202208025052,2022-08-31,750.0,DE,750.0
5252,202208025053,2022-08-31,750.0,DE,750.0
5253,202208025054,2022-08-31,750.0,DE,750.0
5254,202208025055,2022-08-31,750.0,DE,750.0
5255,202208025056,2022-08-31,750.0,DE,750.0
5256,202208025057,2022-08-31,750.0,DE,750.0
5257,202208025058,2022-08-31,750.0,DE,750.0
5258,202208025059,2022-08-31,750.0,DE,750.0
5259,202208245020,2022-08-31,393.82,DE,393.82
5260,202208245021,2022-08-31,393.82,DE,393.82
5261,202208245022,2022-08-31,393.82,DE,393.82
5262,202208245023,2022-08-31,393.82,DE,393.82
5263,202208245024,2022-08-31,393.82,DE,393.82
5264,202208245058,2022-08-31,393.82,DE,393.82
5265,CI1122859592,2022-08-31,401.07,IT,401.07
5266,CI1122859593,2022-08-31,401.07,IT,401.07
5267,202208175004,2022-08-31,615.26,RO,615.26
5268,202208175005,2022-08-31,615.26,RO,615.26
5269,202208175007,2022-08-31,615.26,RO,615.26
5270,202208175008,2022-08-31,615.26,RO,615.26
5271,202208175011,2022-08-31,615.26,RO,615.26
5272,202208175063,2022-08-31,234.13,AT,234.13
5273,CI5021757734,2022-09-01,152.93,PT,152.93
5274,CI5021757740,2022-09-01,152.93,PT,152.93
5275,CI5021757742,2022-09-01,152.93,PT,152.93
5276,202208175061,2022-08-31,234.13,AT,234.13
5277,202208175062,2022-08-31,234.13,AT,234.13
5278,202208175064,2022-08-31,234.13,AT,234.13
5279,202208175065,2022-08-31,234.13,AT,234.13
5280,E222808902,2022-08-31,445.69,CL,445.69
5281,E222808896,2022-08-31,445.69,CL,445.69
5282,E222908976,2022-08-31,558.0,AU,558.0
5283,202208315006,2022-09-01,668.86,DE,668.86
5284,202208315001,2022-09-01,668.86,DE,668.86
5285,202208315002,2022-09-01,668.86,DE,668.86
5286,202208315003,2022-09-01,668.86,DE,668.86
5287,202208315004,2022-09-01,668.86,DE,668.86
5288,202208315005,2022-09-01,668.86,DE,668.86
5289,202208315007,2022-09-01,668.86,DE,668.86
5290,202208315008,2022-09-01,668.86,DE,668.86
5291,202208315009,2022-09-01,668.86,DE,668.86
5292,202208315010,2022-09-01,668.86,DE,668.86
5293,202208315011,2022-09-01,668.86,DE,668.86
5294,202208315012,2022-09-01,668.86,DE,668.86
5295,202208315013,2022-09-01,668.86,DE,668.86
5296,202208315014,2022-09-01,668.86,DE,668.86
5297,202208315015,2022-09-01,668.86,DE,668.86
5298,7261276025081BJ,2022-09-01,301.38,DE,301.38
5299,E214201613,2022-09-01,1130.84,DE,1130.84
5300,7261276025066BJ,2022-09-01,301.38,DE,301.38
5301,7261276025070BJ,2022-09-01,301.38,DE,301.38
5302,7261276025071BJ,2022-09-01,301.38,DE,301.38
5303,7261276025077BJ,2022-09-01,301.38,DE,301.38
5304,7261276025079BJ,2022-09-01,301.38,DE,301.38
5305,7261276025084BJ,2022-09-01,301.38,DE,301.38
5306,7261276025085BJ,2022-09-01,301.38,DE,301.38
5307,7261276025087BJ,2022-09-01,301.38,DE,301.38
5308,7261276025089BJ,2022-09-01,301.38,DE,301.38
5309,7261276025067BJ,2022-09-01,301.38,DE,301.38
5310,7261276025069BJ,2022-09-01,301.38,DE,301.38
5311,7261276025075BJ,2022-09-01,301.38,DE,301.38
5312,7261276025076BJ,2022-09-01,301.38,DE,301.38
5313,7261276025078BJ,2022-09-01,301.38,DE,301.38
5314,7261276025086BJ,2022-09-01,301.38,DE,301.38
5315,202208245113,2022-09-01,440.96,DE,440.96
5316,202208245115,2022-09-01,440.96,DE,440.96
5317,CI0922833272,2022-09-01,482.83,DE,482.83
5318,CI0922833284,2022-09-01,482.83,DE,482.83
5319,CI0922833290,2022-09-01,482.83,DE,482.83
5320,CI0922833291,2022-09-01,482.83,DE,482.83
5321,202208305006,2022-09-02,219.07,DE,219.07
5322,202208305001,2022-09-02,219.07,DE,219.07
5323,202208305002,2022-09-02,219.07,DE,219.07
5324,202208305003,2022-09-02,219.07,DE,219.07
5325,202208305004,2022-09-02,219.07,DE,219.07
5326,202208305005,2022-09-02,219.07,DE,219.07
5327,202208305014,2022-09-02,219.07,DE,219.07
5328,202208305015,2022-09-02,219.07,DE,219.07
5329,202208305016,2022-09-02,219.07,DE,219.07
5330,202208305017,2022-09-02,219.07,DE,219.07
5331,202208305022,2022-09-02,219.07,DE,219.07
5332,202208305023,2022-09-02,219.07,DE,219.07
5333,202208305024,2022-09-02,219.07,DE,219.07
5334,202208305033,2022-09-02,219.07,DE,219.07
5335,202208305034,2022-09-02,219.07,DE,219.07
5336,202208305039,2022-09-02,219.07,DE,219.07
5337,202208305049,2022-09-02,219.07,DE,219.07
5338,202208305050,2022-09-02,219.07,DE,219.07
5339,E222808887,2022-09-02,559.73,IE,559.73
5340,E222808844,2022-09-02,559.73,IE,559.73
5341,E222808867,2022-09-02,559.73,IE,559.73
5342,E222808885,2022-09-02,559.73,IE,559.73
5343,E222808891,2022-09-02,559.73,IE,559.73
5344,E222808903,2022-09-02,559.73,IE,559.73
5345,E221505016,2022-09-02,1004.0,DE,1004.0
5346,7261276024953BJ,2022-09-02,336.91,DE,336.91
5347,7261276024945BJ,2022-09-02,336.91,DE,336.91
5348,7261276024947BJ,2022-09-02,336.91,DE,336.91
5349,7261276024951BJ,2022-09-02,336.91,DE,336.91
5350,7261276024952BJ,2022-09-02,336.91,DE,336.91
5351,7261276024954BJ,2022-09-02,336.91,DE,336.91
5352,7261276024957BJ,2022-09-02,336.91,DE,336.91
