Sales document number,Sales position,Delivery number,Delivery position,Serial number,Material,Product key,Net price,Currency,Country key,Created on,Possibly not the right Serial number
1313843521,2000,8220470602,10,202202235023,2401361-01,DRBABA,393.82,EUR,DE,3/10/2022,0
1313843521,2000,8220470602,10,202202235024,2401361-01,DRBABA,393.82,EUR,DE,3/10/2022,0
1313843521,2000,8220470602,10,202202235025,2401361-01,DRBABA,393.82,EUR,DE,3/10/2022,0
1314326970,11000,8220470882,10,202111295003,2913645-09,DRBABA,503.14,EUR,DE,3/10/2022,0
1314326970,11000,8220470882,10,202111295029,2913645-09,DRBABA,503.14,EUR,DE,3/10/2022,0
1314326970,17000,8220470882,20,202111295020,2913645-09,DRBABA,503.14,EUR,DE,3/10/2022,0
1314414199,49000,8220472519,10,E215203463,1189629-02,DRBABA,489.75,EUR,PT,3/10/2022,0
1314414434,1000,8220474055,150,8220474055000150,2701385-00,DRBABA,9.26,EUR,FR,3/10/2022,1
1314414556,6000,8220476428,10,E214000880,1190423-00,DRBABB,836.03,EUR,CL,3/11/2022,0
1314414893,1000,8220476396,10,E214903267,1189629-02,DRBABB,441.56,EUR,IT,3/11/2022,0
1314414893,1000,8220476396,10,E214903341,1189629-02,DRBABB,441.56,EUR,IT,3/11/2022,0
1314414893,1000,8220476396,10,E215203424,1189629-02,DRBABB,441.56,EUR,IT,3/11/2022,0
1314415396,96000,8220477667,530,8220477667000530,2701379-00,DRBABB,4.90,USD,US,3/11/2022,1
1314330355,14000,8220478368,10,202112105029,2403460-05,DRBABB,"1,004.16",EUR,DE,3/11/2022,0
1314330355,14000,8220478368,10,202112155024,2403460-05,DRBABB,"1,004.16",EUR,DE,3/11/2022,0
1314330355,14000,8220478368,10,00-07-92-52-D2-9C,2403460-05,DRBABB,"1,004.16",EUR,DE,3/11/2022,1
1314330355,14000,8220478368,10,202112155023,2403460-05,DRBABB,"1,004.16",EUR,DE,3/11/2022,0
1314330355,14000,8220478368,10,202203035052,2403460-05,DRBABB,"1,004.16",EUR,DE,3/11/2022,0
1314330355,14000,8220478368,10,202203035051,2403460-05,DRBABC,"1,004.16",EUR,DE,3/11/2022,0
1314369632,25000,8220479885,30,CI3821687036,1046667-08,DRBABD,334.62,EUR,BR,3/11/2022,0
1314406576,21000,8220479880,110,CI3821687366,1046667-08,DRBABD,260.32,EUR,AU,3/11/2022,0
1313635207,10000,8220479947,10,CI0622814385,1060632-03,DRBABD,201.45,EUR,NL,3/11/2022,0
1313660070,22000,8220479947,40,CI0622814358,1060632-03,DRBABI,201.45,EUR,NL,3/11/2022,0
1313674198,12000,8220479947,50,CI0622814428,1060632-03,DRBABZ,201.45,EUR,NL,3/11/2022,0
1313687768,11000,8220479947,60,CI0622814429,1060632-03,DRBABZ,201.45,EUR,NL,3/11/2022,0
1313645279,23000,8220479947,20,CI0622814382,1060632-03,DRBABZ,201.45,EUR,NL,3/11/2022,0
1313650009,10000,8220479947,30,CI0622814359,1060632-03,DRBABZ,201.45,EUR,NL,3/11/2022,0
1313635574,15000,8220480819,780,CI0622814404,1060632-03,DRBABZ,"2,342.87",NOK,NO,3/11/2022,0
1313635574,15000,8220480819,780,CI0622814405,1060632-03,DRBABZ,"2,342.87",NOK,NO,3/11/2022,0
1313635574,15000,8220480819,780,CI0622814406,1060632-03,DRBADC,"2,342.87",NOK,NO,3/11/2022,0
1313635574,15000,8220480819,780,CI0622814408,1060632-03,DRBADC,"2,342.87",NOK,NO,3/11/2022,0
1313635574,15000,8220480819,780,CI0622814409,1060632-03,DRBADC,"2,342.87",NOK,NO,3/11/2022,0
1313658773,2000,8220480736,10,CI0622814426,1060632-03,DRBADC,340.00,EUR,DE,3/11/2022,0
1313601569,23000,8220481106,10,CI0622814418,1060632-03,DRBADC,212.71,EUR,CH,3/11/2022,0
1313601569,23000,8220481106,10,CI0622814430,1060632-03,DRBBAX,212.71,EUR,CH,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814360,1060632-03,DRBBAZ,212.50,EUR,BR,3/11/2022,0
1314374541,65000,8220481071,740,CI3821687049,1046667-08,DRBBAZ,334.62,EUR,BR,3/11/2022,0
1314280243,82000,8220481071,320,CI3821687042,1046667-08,DRBXAA,334.62,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814347,1060632-03,DRBXAA,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814348,1060632-03,DRBXAA,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814349,1060632-03,DRBXAA,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814350,1060632-03,DRCABC,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814351,1060632-03,DRCABC,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814368,1060632-03,DRCABC,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814369,1060632-03,DRCABC,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814370,1060632-03,DRCABC,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814371,1060632-03,DRCABD,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814437,1060632-03,DRCABD,212.50,EUR,BR,3/11/2022,0
1313606090,70000,8220481071,10,CI0622814446,1060632-03,DRCABF,212.50,EUR,BR,3/11/2022,0
1313672511,28000,8220481034,10,CI0622814403,1060632-03,DRCACC,227.38,EUR,AU,3/11/2022,0
1313716763,10000,8220481062,10,CI0622814419,1060632-03,DRCACC,223.55,EUR,FR,3/11/2022,0
1313716763,10000,8220481062,10,CI0622814420,1060632-03,DRCACC,223.55,EUR,FR,3/11/2022,0
1313716763,10000,8220481062,10,CI0622814421,1060632-03,DRCACC,223.55,EUR,FR,3/11/2022,0
1314312534,1000,8220481618,10,202109095065,2401526-05,DRCACC,"1,506.81",EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814362,1060632-03,DRCACC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814354,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814355,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814356,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814361,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814363,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814364,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814365,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814372,1060632-03,DRCADC,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814373,1060632-03,DRCADF,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814374,1060632-03,DRCADF,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814375,1060632-03,DRCADF,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814376,1060632-03,DRCADF,340.00,EUR,DE,3/11/2022,0
1313728881,2000,8220481640,10,CI0622814387,1060632-03,DRCADF,340.00,EUR,DE,3/11/2022,0
1313562907,3000,8220481675,10,CI0622814425,1060632-03,DRCADF,383.93,EUR,DE,3/11/2022,0
1313562907,3000,8220481675,10,CI0622814352,1060632-03,DRCADF,383.93,EUR,DE,3/11/2022,0
1313562907,3000,8220481675,10,CI0622814353,1060632-03,DRCBBC,383.93,EUR,DE,3/11/2022,0
1313562907,3000,8220481675,10,CI0622814424,1060632-03,DRCDBA,383.93,EUR,DE,3/11/2022,0
1313532189,3000,8220481672,10,CI0622814431,1060632-03,DRCDBA,388.11,EUR,DE,3/11/2022,0
1313532189,3000,8220481672,10,CI0622814445,1060632-03,DRCEBC,388.11,EUR,DE,3/11/2022,0
801384128,24000,8220485214,10,202203015013,2400736-04,DRCEBC,965.69,EUR,DE,3/14/2022,0
1314419228,1000,8220484599,10,E214000894,1190421-00,DRCEBC,727.27,EUR,IT,3/12/2022,0
820051179,10000,8220486934,10,CI0622813652,1050387-11,DRCEBF,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813639,1050387-11,DRCEBF,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813642,1050387-11,DRCEBF,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813646,1050387-11,DRBAAX,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813648,1050387-11,DRBABD,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813650,1050387-11,DRBABZ,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813654,1050387-11,DRCACC,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813658,1050387-11,DRCADC,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813660,1050387-11,DRCADF,121.77,EUR,GR,3/14/2022,0
820051179,10000,8220486934,10,CI0622813662,1050387-11,DRCDBA,121.77,EUR,GR,3/14/2022,0
1313521290,2000,8220487321,10,42032825,2401658-03,DRBAAA,"1,097.39",EUR,DE,3/14/2022,0
1313521290,2000,8220487321,10,1Z5548286860138380,2401658-03,DRBAAA,"1,097.39",EUR,DE,3/14/2022,0
1313907795,1000,8220487413,10,202203025021,2400713-01,DRBAAA,"1,214.25",EUR,DE,3/14/2022,0
1314421132,3000,8220487659,10,202108205016,2700934-05,DRBAAB,"1,072.93",EUR,DE,3/14/2022,0
1314421132,3000,8220487659,10,202108305042,2700934-05,DRBAAB,"1,072.93",EUR,DE,3/14/2022,0
1314022190,1000,8220488103,10,202202095005,2401658-03,DRBABA,"1,090.00",EUR,DE,3/14/2022,0
1314022190,1000,8220488103,10,42032816,2401658-03,DRBABB,"1,090.00",EUR,DE,3/14/2022,0
1314022190,1000,8220488103,10,202202095002,2401658-03,DRBABB,"1,090.00",EUR,DE,3/14/2022,0
1314022190,1000,8220488103,10,202202095003,2401658-03,DRBABB,"1,090.00",EUR,DE,3/14/2022,0
1314022190,1000,8220488103,10,202202095004,2401658-03,DRBABB,"1,090.00",EUR,DE,3/14/2022,0
3300022190,540,8380814198,10,CI3821687386,1046667-08,DRBABB,240.68,EUR,RU,3/14/2022,0
3300022190,630,8380814216,10,CI3821687381,1046667-08,DRBABB,240.68,EUR,RU,3/14/2022,0
3300022190,630,8380814216,10,CI3921687662,1046667-08,DRBABD,240.68,EUR,RU,3/14/2022,0
3300022190,630,8380814216,10,CI3821687387,1046667-08,DRBABD,240.68,EUR,RU,3/14/2022,0
3300022190,630,8380814216,10,CI3821687380,1046667-08,DRBABD,240.68,EUR,RU,3/14/2022,0
1313613002,1000,8220488105,10,202203035039,2401658-03,DRBABZ,"1,093.49",EUR,PL,3/14/2022,0
1313760481,1000,8220488104,10,202202035009,2401658-03,DRCABC,"1,250.00",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203025044,2401658-03,DRCABC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203025047,2401658-03,DRCACC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203025050,2401658-03,DRCADC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203025051,2401658-03,DRCADC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203035033,2401658-03,DRCADC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203035034,2401658-03,DRCADC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203035040,2401658-03,DRCADC,"1,093.49",EUR,PL,3/14/2022,0
1313613002,1000,8220488105,10,202203035041,2401658-03,DRCADF,"1,093.49",EUR,PL,3/14/2022,0
1314340083,1000,8220488344,10,E214101345,1290801-00,DRCADF,511.50,EUR,DE,3/14/2022,0
1314422692,16000,8220488362,60,CI3921693792,1060549-05,DRCADF,0.00,EUR,UZ,3/14/2022,0
1313928001,1000,8220488432,10,202202285009,2404518,DRCADF,636.65,EUR,DK,3/14/2022,0
1313603183,1000,8220488672,10,202203035002,2401658-03,DRCADF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203025041,2401658-03,DRCEBC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203025046,2401658-03,DRCEBC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203025049,2401658-03,DRCEBF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203025052,2401658-03,DRCEBF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203025053,2401658-03,DRCABC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035001,2401658-03,DRCADF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035003,2401658-03,DRCEBC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035005,2401658-03,DRCEBC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035006,2401658-03,DRCEBC,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035010,2401658-03,DRCEBF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035012,2401658-03,DRCEBF,"1,090.00",EUR,DE,3/14/2022,0
1313603183,1000,8220488672,10,202203035014,2401658-03,DRCADC,"1,090.00",EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015015,2404518,DRCADC,703.40,EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015016,2404518,DRCEBC,703.40,EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015017,2404518,DRBAAA,703.40,EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015018,2404518,DRBAAB,703.40,EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015019,2404518,DRCABD,703.40,EUR,DE,3/14/2022,0
1313958657,1000,8220488739,10,202203015020,2404518,DRCDBA,703.40,EUR,DE,3/14/2022,0
1314415913,103000,8220489105,660,8220489105000660,2701379-00,DRCEBC,4.50,USD,MX,3/14/2022,1
1314351334,11000,8220492051,10,202203035058,2403460-05,DRCEBC,"1,004.16",EUR,DE,3/14/2022,0
1314193275,2000,8220490177,10,202203015033,2404524,DRBABA,"1,083.00",EUR,CL,3/14/2022,0
1314193275,2000,8220490177,10,202203015034,2404524,DRBABB,"1,083.00",EUR,CL,3/14/2022,0
1314342762,7000,8220492035,10,202203035057,2403460-05,DRBABB,"1,098.23",EUR,DE,3/14/2022,0
1314386144,8000,8220494034,10,CI0222779447,1046666-10,DRBABB,220.37,EUR,RO,3/15/2022,0
1314350035,2000,8220494346,40,CI0422795605,1046666-10,DRBABB,215.01,EUR,IT,3/15/2022,0
1314340747,3000,8220494346,30,CI0422795606,1046666-10,DRBABD,215.01,EUR,IT,3/15/2022,0
1314359565,7000,8220494346,50,CI0422795597,1046666-10,DRCADC,215.01,EUR,IT,3/15/2022,0
1314386598,3000,8220494346,60,CI0422795596,1046666-10,DRCADC,215.01,EUR,IT,3/15/2022,0
1314366565,46000,8220494808,50,CI0422795636,1046666-10,DRCADF,176.12,EUR,ES,3/15/2022,0
1314357709,6000,8220494808,40,CI0522807328,1046666-10,DRCBBC,176.12,EUR,ES,3/15/2022,0
1314404061,2000,8220495286,10,CI0422795610,1046666-10,DRCBBC,270.44,USD,AR,3/15/2022,0
1314324661,11000,8220494895,10,CI0422795595,1046666-10,DRCEBC,412.34,EUR,DE,3/15/2022,0
1314412131,18000,8220495838,10,E214903254,1189629-02,DRCEBC,441.56,EUR,IT,3/15/2022,0
1314237562,2000,8220496203,10,CI0422795600,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314390314,3000,8220496187,10,CI0422795599,1046666-10,DRBAAB,221.71,EUR,IE,3/15/2022,0
1314408575,7000,8220496188,10,CI0422795598,1046666-10,DRBAAZ,221.71,EUR,IE,3/15/2022,0
1314367845,1000,8220496388,10,E214101317,1290801-00,DRBABA,0.00,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0622814345,1046666-10,DRBABA,272.07,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0522807336,1046666-10,DRBABA,272.07,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0522807379,1046666-10,DRBABC,272.07,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0522807382,1046666-10,DRBABE,272.07,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0622814344,1046666-10,DRBABE,272.07,EUR,DE,3/15/2022,0
1314237562,1000,8220496795,10,CI0622814346,1046666-10,DRBABZ,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807334,1046666-10,DRBAAA,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807335,1046666-10,DRBAAA,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807337,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807338,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496796,10,CI0522807329,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496796,10,CI0622814340,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496796,10,CI0622814342,1046666-10,DRBAAB,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807380,1046666-10,DRBAAZ,272.07,EUR,DE,3/15/2022,0
1314237562,2000,8220496795,20,CI0522807381,1046666-10,DRBABA,272.07,EUR,DE,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807325,1046666-10,DRBABA,176.12,EUR,ES,3/15/2022,0
1314325665,4000,8220496797,10,CI0522807321,1046666-10,DRBABA,275.12,EUR,DE,3/15/2022,0
1314325665,4000,8220496797,10,CI0522807323,1046666-10,DRBABA,275.12,EUR,DE,3/15/2022,0
1314325665,4000,8220496797,10,CI0522807324,1046666-10,DRBABB,275.12,EUR,DE,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795603,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795604,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795608,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807317,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807318,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807319,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807320,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0522807326,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795601,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795602,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795607,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795633,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795634,1046666-10,DRBABB,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795635,1046666-10,DRBABE,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795637,1046666-10,DRBABI,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795640,1046666-10,DRBABI,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795641,1046666-10,DRBABI,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795642,1046666-10,DRBABI,176.12,EUR,ES,3/15/2022,0
1314380323,25000,8220496569,10,CI0422795643,1046666-10,DRBADC,176.12,EUR,ES,3/15/2022,0
1314079706,38000,8220497161,50,CI0622814411,1060632-03,DRBBAC,212.50,EUR,IN,3/15/2022,0
1314426865,3000,8220497699,10,E214903290,1189629-02,DRCABC,769.89,EUR,DE,3/15/2022,0
1313900280,98000,8220499187,20,CI0622814412,1060632-03,DRCABC,216.75,EUR,CN,3/15/2022,0
1313900280,98000,8220499187,20,CI0622814417,1060632-03,DRCADC,216.75,EUR,CN,3/15/2022,0
1313779601,24000,8220498246,10,CI0622814423,1060632-03,DRCADF,228.86,EUR,CH,3/15/2022,0
1313786521,13000,8220498246,20,CI0622814413,1060632-03,DRCADF,228.86,EUR,CH,3/15/2022,0
1314212327,60000,8220498405,90,CI0622814414,1060632-03,DRCBAZ,251.59,EUR,FR,3/15/2022,0
1314428420,4000,8220498470,10,CI0622813613,1050387-10,DRCEBC,129.66,EUR,RO,3/15/2022,0
1314428420,3000,8220498469,10,E220403841,1189629-02,DRCEBC,452.57,EUR,RO,3/15/2022,0
1314428268,89000,8220498415,570,8220498415000570,2701379-00,DRCBBC,4.10,EUR,IN,3/15/2022,1
1314420596,73000,8220498726,390,CI3821687386,1046667-08,DRBAAB,334.62,EUR,BR,3/15/2022,0
3300018978,2000,8220499475,10,202203075006,1144379-01,DRBAAB,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075001,1144379-01,DRBAAZ,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075002,1144379-01,DRBABB,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075003,1144379-01,DRCDBA,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075004,1144379-01,DRCEBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075005,1144379-01,DRCEBF,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075007,1144379-01,DRCEBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075008,1144379-01,DRBAAB,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075009,1144379-01,DRBAAZ,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075016,1144379-01,DRBABA,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499475,10,202203075010,1144379-01,DRBABB,395.22,EUR,DE,3/15/2022,0
1314359048,1000,8220501152,10,CI0422795660,1046666-10,DRBABB,324.78,EUR,DE,3/15/2022,0
1314359048,1000,8220501152,10,CI0422795661,1046666-10,DRBABB,324.78,EUR,DE,3/15/2022,0
1314359048,1000,8220501152,10,CI0422795682,1046666-10,DRBABB,324.78,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075011,1144379-01,DRCADC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075012,1144379-01,DRCADC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075013,1144379-01,DRCBBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075014,1144379-01,DRCDBA,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075015,1144379-01,DRCEBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075017,1144379-01,DRCEBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075018,1144379-01,DRCEBC,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075019,1144379-01,DRBAAB,395.22,EUR,DE,3/15/2022,0
3300018978,2000,8220499476,10,202203075020,1144379-01,DRBAAB,395.22,EUR,DE,3/15/2022,0
1313529126,1000,8220499223,10,202202225052,2401332-01,DRBABA,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225049,2401332-01,DRBABA,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225050,2401332-01,DRBABD,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225051,2401332-01,DRBBAC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225053,2401332-01,DRCABC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225054,2401332-01,DRCADC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225055,2401332-01,DRCADC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225056,2401332-01,DRCADC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225057,2401332-01,DRCADC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225058,2401332-01,DRCADF,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225059,2401332-01,DRCADF,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225060,2401332-01,DRCEBC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225061,2401332-01,DRCEBC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225062,2401332-01,DRCEBC,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225063,2401332-01,DRCEBF,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225064,2401332-01,DRBAAB,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225068,2401332-01,DRBAAZ,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225065,2401332-01,DRBAAB,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225066,2401332-01,DRBABA,274.21,EUR,SE,3/15/2022,0
1313529126,1000,8220499223,10,202202225067,2401332-01,DRBABB,274.21,EUR,SE,3/15/2022,0
1314345402,9000,8220501095,10,CI0422795678,1046666-10,DRCABC,273.54,EUR,DE,3/15/2022,0
1314345402,9000,8220501095,10,CI0422795666,1046666-10,DRCADF,273.54,EUR,DE,3/15/2022,0
1314345402,9000,8220501095,10,CI0422795667,1046666-10,DRCEBC,273.54,EUR,DE,3/15/2022,0
1314345402,9000,8220501095,10,CI0422795668,1046666-10,DRBABA,273.54,EUR,DE,3/15/2022,0
1314345402,9000,8220501095,10,CI0522807327,1046666-10,DRBABB,273.54,EUR,DE,3/15/2022,0
1314356822,4000,8220501494,10,CI0422795663,1046666-10,DRCADC,276.15,EUR,DE,3/15/2022,0
1314325665,4000,8220501094,10,CI0422795679,1046666-10,DRCADC,275.12,EUR,DE,3/15/2022,0
1314345405,8000,8220501496,10,CI0422795658,1046666-10,DRCBBC,277.73,EUR,DE,3/15/2022,0
1314345405,8000,8220501496,10,CI0422795659,1046666-10,DRBAAB,277.73,EUR,DE,3/15/2022,0
1314345405,8000,8220501496,10,CI0422795662,1046666-10,DRCACC,277.73,EUR,DE,3/15/2022,0
1314345405,8000,8220501496,10,CI0422795665,1046666-10,DRCEBF,277.73,EUR,DE,3/15/2022,0
1314345405,8000,8220502444,10,CI0422795664,1046666-10,DRCABD,277.73,EUR,DE,3/16/2022,0
801423483,1000,8220503267,10,CI0422795627,1046666-10,DRCEBC,366.52,EUR,DE,3/16/2022,0
